"Name","Created","Runtime","End Time","ID","Notes","State","Updated","Tags","batch_size","dropout","embedding_dim","hidden_dim","lang","n_layers","train_accuracy","train_loss","val_accuracy","val_loss"
"drawn-sweep-355","2022-01-26T04:24:44.000Z","25","2022-01-26T04:25:09.000Z","ar9siir2","-","finished","2022-01-26T04:25:09.000Z","","256","0.1","50","64","lt","3","0.523222350593425","1.472769355773926","0.5466735876805952","1.4332579374313354"
"divine-sweep-772","2022-01-26T16:14:57.000Z","130","2022-01-26T16:17:07.000Z","qiy1glw5","-","finished","2022-01-26T16:17:07.000Z","","64","0.1","250","256","es","3","0.9925190097166584","0.02195450987431917","0.9385892519054324","0.292468296289444"
"divine-sweep-60","2022-01-25T19:53:44.000Z","28","2022-01-25T19:54:12.000Z","if42a2ip","-","finished","2022-01-25T19:54:12.000Z","","128","0.1","150","256","hy","3","0.9059731623322644","0.2899109423160553","0.8456801642097406","0.4780040085315704"
"divine-sweep-174","2022-01-25T22:41:51.000Z","82","2022-01-25T22:43:13.000Z","vn8trbpy","-","finished","2022-01-25T22:43:13.000Z","","256","0.4","250","256","ar","3","0.9662922343294088","0.1003059694170952","0.9413367300003538","0.16897493600845337"
"divine-sweep-148","2022-01-25T22:06:05.000Z","155","2022-01-25T22:08:40.000Z","ooc0ga8y","-","finished","2022-01-25T22:08:40.000Z","","64","0.4","150","256","ar","3","0.9790970232850572","0.06095980080900733","0.9438134663694584","0.16244646448355454"
"distinctive-sweep-732","2022-01-26T15:14:26.000Z","16","2022-01-26T15:14:42.000Z","grg26qmr","-","finished","2022-01-26T15:14:42.000Z","","64","0.1","200","64","ta","3","0.5051350924316638","1.5596962826592582","0.5415676959619953","1.5335476398468018"
"distinctive-sweep-259","2022-01-26T01:43:13.000Z","49","2022-01-26T01:44:02.000Z","bf9dk9ab","-","finished","2022-01-26T01:44:02.000Z","","128","0.2","200","512","lt","3","0.8308791093372545","0.5061262814622176","0.7681460333938922","0.680970311164856"
"distinctive-sweep-243","2022-01-26T01:18:38.000Z","16","2022-01-26T01:18:54.000Z","5jn1nud4","-","finished","2022-01-26T01:18:54.000Z","","128","0.4","150","256","ta","3","0.39611313003634063","1.8275939524173737","0.42121931908155186","1.7563669681549072"
"distinctive-sweep-145","2022-01-25T22:04:19.000Z","36","2022-01-25T22:04:55.000Z","ftjsra5v","-","finished","2022-01-25T22:04:55.000Z","","256","0.2","200","256","lt","3","0.8111752967125302","0.5604887187480927","0.761830608184099","0.7103666663169861"
"different-sweep-762","2022-01-26T16:02:23.000Z","61","2022-01-26T16:03:24.000Z","2uqaz6b4","-","finished","2022-01-26T16:03:24.000Z","","256","0.2","50","512","lt","4","0.30595525680075625","2.189988541603088","0.3062548663379185","2.182001829147339"
"different-sweep-640","2022-01-26T12:31:18.000Z","52","2022-01-26T12:32:10.000Z","3lucy7co","-","finished","2022-01-26T12:32:10.000Z","","128","0.1","50","64","ar","4","0.9407313606637946","0.20727307607932963","0.9123942964299614","0.2736780345439911"
"different-sweep-370","2022-01-26T04:58:18.000Z","24","2022-01-26T04:58:42.000Z","csg4uf5n","-","finished","2022-01-26T04:58:42.000Z","","256","0.4","250","256","af","4","0.5476780551129994","1.3684567014376323","0.6398344931352267","1.1460623741149902"
"devout-sweep-778","2022-01-26T16:33:09.000Z","28","2022-01-26T16:33:37.000Z","f4nl5tgr","-","finished","2022-01-26T16:33:37.000Z","","128","0.1","50","256","hy","3","0.847975299845624","0.4788362141698599","0.8286993842134727","0.5436611473560333"
"devout-sweep-650","2022-01-26T12:49:52.000Z","20","2022-01-26T12:50:12.000Z","9fm9kdub","-","finished","2022-01-26T12:50:12.000Z","","256","0.2","250","256","af","3","0.8382604590783029","0.5503105918566386","0.8390069588113598","0.5397166609764099"
"devout-sweep-617","2022-01-26T12:09:41.000Z","43","2022-01-26T12:10:24.000Z","w3wljd4z","-","finished","2022-01-26T12:10:24.000Z","","64","0.1","150","512","af","4","0.9139670738183748","0.30561918233122143","0.903517020876434","0.42992332577705383"
"devout-sweep-562","2022-01-26T10:30:40.000Z","92","2022-01-26T10:32:12.000Z","5q2pm523","-","finished","2022-01-26T10:32:12.000Z","","128","0.2","200","256","ar","3","0.985720800697799","0.04299669636755574","0.9419028411704348","0.19518461184842245"
"devout-sweep-459","2022-01-26T07:25:51.000Z","164","2022-01-26T07:28:35.000Z","xljzgsu2","-","finished","2022-01-26T07:28:35.000Z","","128","0.1","200","64","cs","4","0.9872142601940452","0.044130986000482854","0.9373524684847572","0.23120055276237125"
"devout-sweep-455","2022-01-26T07:18:49.000Z","65","2022-01-26T07:19:54.000Z","tgl7ypfw","-","finished","2022-01-26T07:19:54.000Z","","64","0.2","150","512","hy","4","0.8003562522265765","0.6086328587224407","0.8175032655346147","0.5986495912075043"
"devout-sweep-449","2022-01-26T07:06:11.000Z","86","2022-01-26T07:07:37.000Z","rhz70qej","-","finished","2022-01-26T07:07:37.000Z","","64","0.2","250","64","es","3","0.9742152935393112","0.08221647690411087","0.9402155444439052","0.21436241269111633"
"devout-sweep-40","2022-01-25T19:27:49.000Z","23","2022-01-25T19:28:12.000Z","q0pexdoi","-","finished","2022-01-25T19:28:12.000Z","","64","0.4","150","64","af","4","0.8714226706791762","0.4719720042887188","0.8747413955237916","0.47043347358703613"
"devout-sweep-138","2022-01-25T21:50:38.000Z","111","2022-01-25T21:52:29.000Z","pczq1586","-","finished","2022-01-25T21:52:29.000Z","","64","0.4","200","64","en","4","0.9449082537417028","0.18840654718936703","0.9073087323047558","0.31938493717461824"
"devout-sweep-131","2022-01-25T21:35:17.000Z","26","2022-01-25T21:35:43.000Z","iy447u3m","-","finished","2022-01-25T21:35:43.000Z","","64","0.4","50","64","lt","3","0.7896019325701081","0.6243352793358468","0.7591487152867895","0.7399368822574616"
"devout-sweep-12","2022-01-25T18:38:10.000Z","397","2022-01-25T18:44:47.000Z","btlpxme4","-","finished","2022-01-25T18:44:47.000Z","","256","0.4","200","512","cs","3","0.9785018288181706","0.06346287825173395","0.9475478378785596","0.17140412068850286"
"devout-sweep-10","2022-01-25T18:36:58.000Z","20","2022-01-25T18:37:18.000Z","9cun0fzf","-","finished","2022-01-25T18:37:18.000Z","","64","0.1","200","512","ta","3","0.44019592352662346","1.688146778515407","0.4742676167854315","1.6466394066810608"
"devoted-sweep-632","2022-01-26T12:22:52.000Z","27","2022-01-26T12:23:19.000Z","peh3cn0n","-","finished","2022-01-26T12:23:19.000Z","","64","0.1","50","256","af","4","0.9365079365079364","0.2189973493417104","0.902576640962949","0.3654192984104157"
"devoted-sweep-403","2022-01-26T05:57:06.000Z","24","2022-01-26T05:57:30.000Z","9kwvetdp","-","finished","2022-01-26T05:57:30.000Z","","128","0.1","50","64","lt","4","0.7029933830479992","0.8989018546907526","0.667272255385414","1.021469497680664"
"devoted-sweep-400","2022-01-26T05:52:17.000Z","131","2022-01-26T05:54:28.000Z","hc5lsh1g","-","finished","2022-01-26T05:54:28.000Z","","64","0.2","50","256","es","3","0.9665460364610028","0.0997726525272335","0.9432982183601144","0.18034784913063048"
"devoted-sweep-330","2022-01-26T03:39:07.000Z","63","2022-01-26T03:40:10.000Z","0ephx4jb","-","finished","2022-01-26T03:40:10.000Z","","256","0.4","50","512","lt","4","0.30853901901060815","2.1996424198150635","0.30573579029327796","2.185694456100464"
"devoted-sweep-171","2022-01-25T22:39:16.000Z","42","2022-01-25T22:39:58.000Z","jdwdds7b","-","finished","2022-01-25T22:39:58.000Z","","128","0.1","50","256","lt","4","0.8383153030143893","0.4949019159141339","0.7651180898001557","0.695250678062439"
"devoted-sweep-101","2022-01-25T20:51:48.000Z","79","2022-01-25T20:53:07.000Z","4inb9q9v","-","finished","2022-01-25T20:53:07.000Z","","128","0.1","200","256","ar","3","0.9919062398994036","0.025746646508270386","0.936454021158405","0.2343104417834963"
"desert-sweep-87","2022-01-25T20:31:03.000Z","45","2022-01-25T20:31:48.000Z","h108enw9","-","finished","2022-01-25T20:31:48.000Z","","256","0.1","200","64","en","3","0.9610628293236096","0.13303627697180728","0.9064736758390328","0.3251570016145706"
"desert-sweep-666","2022-01-26T13:16:32.000Z","174","2022-01-26T13:19:26.000Z","67ogdswr","-","finished","2022-01-26T13:19:26.000Z","","64","0.4","200","64","cs","3","0.9832035111084544","0.05387047675939707","0.9424689869921148","0.20277103468261917"
"desert-sweep-487","2022-01-26T08:23:30.000Z","81","2022-01-26T08:24:51.000Z","000aumy1","-","finished","2022-01-26T08:24:51.000Z","","128","0.1","150","64","es","4","0.9664728215962932","0.1114833305279414","0.9386863439972816","0.2052644044160843"
"desert-sweep-284","2022-01-26T02:22:34.000Z","31","2022-01-26T02:23:05.000Z","jibi3y0m","-","finished","2022-01-26T02:23:05.000Z","","64","0.1","150","256","hy","3","0.94637216482603","0.1637875125292809","0.8484791938794551","0.5060729533433914"
"desert-sweep-133","2022-01-25T21:46:05.000Z","33","2022-01-25T21:46:38.000Z","7xn1jczg","-","finished","2022-01-25T21:46:38.000Z","","64","0.4","50","64","lt","3","0.7896019325701081","0.6243352777249104","0.7591487152867895","0.739936888217926"
"denim-sweep-809","2022-01-26T17:22:13.000Z","241","2022-01-26T17:26:14.000Z","rvmtpuhb","-","finished","2022-01-26T17:26:14.000Z","","64","0.4","150","64","cs","4","0.9745564194923796","0.08143677259293887","0.9435676259354124","0.17609276298818918"
"denim-sweep-725","2022-01-26T14:58:09.000Z","193","2022-01-26T15:01:22.000Z","e27gsbtn","-","finished","2022-01-26T15:01:22.000Z","","128","0.4","250","512","en","4","0.9495859931764636","0.16093931081039564","0.9120804835374584","0.31203518621623516"
"denim-sweep-622","2022-01-26T12:12:34.000Z","217","2022-01-26T12:16:11.000Z","fz6zt6rr","-","finished","2022-01-26T12:16:11.000Z","","64","0.2","50","512","es","3","0.9646293758955748","0.10589992684555484","0.9462595271615128","0.17439613223075867"
"denim-sweep-620","2022-01-26T12:11:15.000Z","16","2022-01-26T12:11:31.000Z","2oyj0k26","-","finished","2022-01-26T12:11:31.000Z","","256","0.1","50","64","af","4","0.23691508821620347","2.313525438308716","0.24261801767914237","2.3191583156585693"
"denim-sweep-468","2022-01-26T07:48:00.000Z","24","2022-01-26T07:48:24.000Z","2fxjh9g2","-","finished","2022-01-26T07:48:24.000Z","","64","0.4","200","64","hy","3","0.8524878280489253","0.5015372903116287","0.8329912297070349","0.5316362231969833"
"denim-sweep-329","2022-01-26T03:38:31.000Z","29","2022-01-26T03:39:00.000Z","0aooshk1","-","finished","2022-01-26T03:39:00.000Z","","256","0.1","150","256","lt","3","0.8206070790883311","0.5396225571632385","0.751881650661822","0.7181956768035889"
"denim-sweep-296","2022-01-26T02:43:17.000Z","54","2022-01-26T02:44:11.000Z","igj4ah9q","-","finished","2022-01-26T02:44:11.000Z","","128","0.2","150","512","hy","4","0.44868780429877686","1.7162058055400848","0.5051315543944765","1.472744703292847"
"denim-sweep-128","2022-01-25T21:29:22.000Z","62","2022-01-25T21:30:24.000Z","cowizd69","-","finished","2022-01-25T21:30:24.000Z","","256","0.1","150","512","lt","4","0.4004831425270455","1.996369683742523","0.46076650229258587","1.7858315706253052"
"deft-sweep-846","2022-01-26T18:32:56.000Z","50","2022-01-26T18:33:46.000Z","oqhkmil8","-","finished","2022-01-26T18:33:46.000Z","","256","0.2","200","64","ar","4","0.955289502463992","0.16303125143051148","0.9311113469907654","0.22412459924817085"
"deep-sweep-90","2022-01-25T20:33:19.000Z","18","2022-01-25T20:33:37.000Z","gjshuobj","-","finished","2022-01-25T20:33:37.000Z","","256","0.4","200","64","hy","3","0.5002018762617266","1.4967195242643356","0.575480500093301","1.275983214378357"
"deep-sweep-705","2022-01-26T14:31:26.000Z","59","2022-01-26T14:32:25.000Z","u72af3ku","-","finished","2022-01-26T14:32:25.000Z","","128","0.4","50","64","en","3","0.922272296247055","0.2633237543762947","0.9038094480674408","0.32280639186501503"
"deep-sweep-50","2022-01-25T19:46:39.000Z","22","2022-01-25T19:47:01.000Z","90fqo2d5","-","finished","2022-01-25T19:47:01.000Z","","256","0.2","200","512","ta","3","0.2414283457102228","2.2108243703842163","0.2596991290577989","2.1006264686584473"
"deep-sweep-484","2022-01-26T08:19:22.000Z","54","2022-01-26T08:20:16.000Z","nbrfpxwk","-","finished","2022-01-26T08:20:16.000Z","","128","0.2","150","512","hy","4","0.46930293314333216","1.6273394003510475","0.5471169994401941","1.3468157649040222"
"deep-sweep-367","2022-01-26T04:45:30.000Z","140","2022-01-26T04:47:50.000Z","8w6ab56e","-","finished","2022-01-26T04:47:50.000Z","","128","0.4","150","512","en","3","0.954899162210513","0.1404728698639237","0.9119214251630348","0.2953947763890028"
"deep-sweep-23","2022-01-25T19:02:37.000Z","143","2022-01-25T19:05:00.000Z","e779tp6a","-","finished","2022-01-25T19:05:00.000Z","","128","0.2","200","512","en","3","0.9744019629886698","0.07848243913328161","0.9147447113090504","0.31882647052407265"
"decent-sweep-527","2022-01-26T09:32:10.000Z","380","2022-01-26T09:38:30.000Z","uikhce8m","-","finished","2022-01-26T09:38:30.000Z","","256","0.1","150","512","cs","3","0.9908997006882918","0.02795816344877511","0.9395560243081712","0.24747188751761975"
"decent-sweep-513","2022-01-26T09:09:28.000Z","26","2022-01-26T09:09:54.000Z","krzm1q7a","-","finished","2022-01-26T09:09:54.000Z","","128","0.1","200","64","lt","4","0.8231488289045268","0.559753439928356","0.7619171208582057","0.7388463258743286"
"decent-sweep-168","2022-01-25T22:28:00.000Z","67","2022-01-25T22:29:07.000Z","taj3nlwb","-","finished","2022-01-25T22:29:07.000Z","","256","0.1","50","512","lt","4","0.30671147988656655","2.193714499473572","0.3059953283155982","2.170527617136637"
"dazzling-sweep-758","2022-01-26T15:58:51.000Z","22","2022-01-26T15:59:13.000Z","mkz97d5o","-","finished","2022-01-26T15:59:13.000Z","","64","0.2","250","512","ta","4","0.3134776425975668","2.0590015820094516","0.30403800475059384","2.131641149520874"
"dazzling-sweep-655","2022-01-26T12:59:14.000Z","59","2022-01-26T13:00:13.000Z","af13imsm","-","finished","2022-01-26T13:00:13.000Z","","64","0.1","250","64","ar","3","0.9928980354478356","0.024564054535375423","0.9339065208930404","0.2668688537982794"
"dazzling-sweep-462","2022-01-26T07:33:39.000Z","280","2022-01-26T07:38:19.000Z","f8vkgkqr","-","finished","2022-01-26T07:38:19.000Z","","128","0.4","250","512","es","4","0.9580426528883264","0.13217664328781334","0.944803145783776","0.1807758750823828"
"dazzling-sweep-331","2022-01-26T03:40:14.000Z","281","2022-01-26T03:44:55.000Z","izg516ag","-","finished","2022-01-26T03:44:55.000Z","","128","0.1","200","512","es","4","0.971171647020678","0.08897042506047197","0.9379338802854508","0.2101266487286641"
"dauntless-sweep-607","2022-01-26T11:58:55.000Z","110","2022-01-26T12:00:45.000Z","kx55gxtn","-","finished","2022-01-26T12:00:45.000Z","","256","0.2","150","64","cs","3","0.9812043925001076","0.06079833422061856","0.941703078700216","0.19954091431321325"
"dauntless-sweep-305","2022-01-26T02:52:44.000Z","198","2022-01-26T02:56:02.000Z","ffk6kjq8","-","finished","2022-01-26T02:56:02.000Z","","128","0.4","250","512","en","4","0.9492682783768196","0.1607400235168788","0.9105694289804358","0.31134038232266903"
"dauntless-sweep-272","2022-01-26T02:08:13.000Z","54","2022-01-26T02:09:07.000Z","l7b9jcrt","-","finished","2022-01-26T02:09:07.000Z","","64","0.2","200","512","lt","3","0.9121310786682072","0.26942922134657166","0.7918505060991435","0.6245046049356461"
"dauntless-sweep-232","2022-01-26T00:51:21.000Z","17","2022-01-26T00:51:38.000Z","9umqo2bi","-","finished","2022-01-26T00:51:38.000Z","","256","0.1","250","256","ta","4","0.3368620635171433","1.9827067255973816","0.3657957244655582","1.946175456047058"
"dashing-sweep-98","2022-01-25T20:49:02.000Z","30","2022-01-25T20:49:32.000Z","gdxmdqyl","-","finished","2022-01-25T20:49:32.000Z","","64","0.4","50","64","hy","4","0.7279895499346871","0.8258090615272522","0.7824220936741929","0.7078814506530762"
"dashing-sweep-525","2022-01-26T09:26:34.000Z","29","2022-01-26T09:27:03.000Z","y70f0n1n","-","finished","2022-01-26T09:27:03.000Z","","128","0.2","250","256","hy","3","0.9041206507540672","0.2975521441549063","0.8443739503638739","0.4889097362756729"
"dashing-sweep-516","2022-01-26T09:14:48.000Z","39","2022-01-26T09:15:27.000Z","kjtcdj78","-","finished","2022-01-26T09:15:27.000Z","","256","0.2","200","512","af","4","0.21664601404378356","2.403011600176493","0.2142185442918939","2.401440143585205"
"dashing-sweep-438","2022-01-26T06:52:07.000Z","80","2022-01-26T06:53:27.000Z","iab927g7","-","finished","2022-01-26T06:53:27.000Z","","64","0.4","200","64","en","4","0.9449082537417028","0.1884065488619464","0.9073087323047558","0.3193849385716021"
"dashing-sweep-346","2022-01-26T04:12:12.000Z","48","2022-01-26T04:13:00.000Z","10i08dfu","-","finished","2022-01-26T04:13:00.000Z","","256","0.2","150","64","en","4","0.9316913180765056","0.23663512389270627","0.9012247494830604","0.3393099866807461"
"dark-sweep-837","2022-01-26T18:07:54.000Z","548","2022-01-26T18:17:02.000Z","dgwcn5fp","-","finished","2022-01-26T18:17:02.000Z","","128","0.2","150","512","cs","4","0.9826307455544636","0.05176364103762003","0.9433039525890212","0.1873864189606823"
"dark-sweep-829","2022-01-26T18:00:37.000Z","17","2022-01-26T18:00:54.000Z","0iuxediw","-","finished","2022-01-26T18:00:54.000Z","","128","0.4","200","256","ta","4","0.3671986095749723","1.8827784061431885","0.3760886777513856","1.8544707298278809"
"dark-sweep-584","2022-01-26T11:08:05.000Z","571","2022-01-26T11:17:36.000Z","21sw1gtn","-","finished","2022-01-26T11:17:36.000Z","","64","0.2","50","512","cs","4","0.9752737666425234","0.0737025238172366","0.9444653709005072","0.1677411788496478"
"dark-sweep-578","2022-01-26T11:01:42.000Z","228","2022-01-26T11:05:30.000Z","4d1gizi9","-","finished","2022-01-26T11:05:30.000Z","","256","0.2","50","256","cs","4","0.9708862712823414","0.08653293986536242","0.9452563909396816","0.16468260618480476"
"dandy-sweep-873","2022-01-26T20:17:27.000Z","0","2022-01-26T20:17:27.000Z","38ikkeej","-","crashed","2022-01-26T20:17:27.000Z","","128","0.4","200","512","cs","3","","","",""
"dandy-sweep-769","2022-01-26T16:10:47.000Z","47","2022-01-26T16:11:34.000Z","o4ftvw38","-","finished","2022-01-26T16:11:34.000Z","","256","0.1","150","64","ar","4","0.956082053370998","0.17504025876522064","0.924318012949793","0.2512839213013649"
"dandy-sweep-649","2022-01-26T12:49:21.000Z","27","2022-01-26T12:49:48.000Z","3k3ei477","-","finished","2022-01-26T12:49:48.000Z","","64","0.1","50","64","lt","4","0.7914084654973217","0.62133055603182","0.7519681633359288","0.7861932158470154"
"dandy-sweep-485","2022-01-26T08:20:19.000Z","52","2022-01-26T08:21:11.000Z","cd8aybpi","-","finished","2022-01-26T08:21:11.000Z","","128","0.2","250","512","lt","3","0.7947064383993278","0.5962599013981066","0.7536119041439571","0.7267635583877563"
"dandy-sweep-48","2022-01-25T19:45:47.000Z","23","2022-01-25T19:46:10.000Z","8ivd2lmv","-","finished","2022-01-25T19:46:10.000Z","","64","0.2","50","512","ta","3","0.2965713382840891","2.1111719948904857","0.3341250989707047","2.085182785987854"
"dandy-sweep-388","2022-01-26T05:24:53.000Z","16","2022-01-26T05:25:09.000Z","5tlspear","-","finished","2022-01-26T05:25:09.000Z","","128","0.2","200","256","ta","3","0.4642123558224048","1.6116794049739838","0.4766429136975455","1.644715428352356"
"dandy-sweep-303","2022-01-26T02:48:57.000Z","192","2022-01-26T02:52:09.000Z","2a0p6nh0","-","finished","2022-01-26T02:52:09.000Z","","256","0.2","200","256","cs","3","0.9903241547189904","0.029118388959783716","0.9429209984430716","0.22049517124085813"
"dainty-sweep-719","2022-01-26T14:52:43.000Z","16","2022-01-26T14:52:59.000Z","vy4491ja","-","finished","2022-01-26T14:52:59.000Z","","128","0.2","200","256","ta","3","0.4642123558224048","1.6116794049739838","0.4766429136975455","1.6447153091430664"
"dainty-sweep-542","2022-01-26T09:59:03.000Z","140","2022-01-26T10:01:23.000Z","igxcxnei","-","finished","2022-01-26T10:01:23.000Z","","128","0.4","50","64","cs","3","0.9622906173495136","0.11912037457411104","0.943385565767666","0.168873448282072"
"dainty-sweep-364","2022-01-26T04:34:37.000Z","66","2022-01-26T04:35:43.000Z","duy4va4m","-","finished","2022-01-26T04:35:43.000Z","","256","0.1","250","64","en","4","0.9593373935655422","0.14448940495447238","0.9086607284873548","0.328970056027174"
"dainty-sweep-260","2022-01-26T01:44:04.000Z","273","2022-01-26T01:48:37.000Z","2etnddiz","-","finished","2022-01-26T01:48:37.000Z","","128","0.4","150","256","cs","4","0.9785379742172088","0.06452573541265268","0.945965797800211","0.1716771809613868"
"dainty-sweep-1","2022-01-25T18:14:56.000Z","359","2022-01-25T18:20:55.000Z","rm83t2ql","-","finished","2022-01-25T18:20:55.000Z","","64","0.4","150","256","cs","4","0.9829602247687738","0.051878973686924346","0.9465057003666316","0.18244829861254527"
"daily-sweep-804","2022-01-26T17:11:13.000Z","41","2022-01-26T17:11:54.000Z","k8znvam4","-","finished","2022-01-26T17:11:54.000Z","","256","0.4","200","512","hy","3","0.4503265645410284","1.7359754294157028","0.5336816570255645","1.4081709384918213"
"daily-sweep-740","2022-01-26T15:30:58.000Z","24","2022-01-26T15:31:22.000Z","kjgzpmk9","-","finished","2022-01-26T15:31:22.000Z","","128","0.1","150","64","lt","4","0.8082134229597732","0.6231226858339811","0.7425382818582923","0.8019056558609009"
"curious-sweep-801","2022-01-26T17:06:44.000Z","25","2022-01-26T17:07:09.000Z","q5tf52ko","-","finished","2022-01-26T17:07:09.000Z","","256","0.4","200","256","hy","3","0.6906543165894787","0.920788511633873","0.7473409218137712","0.7761290073394775"
"curious-sweep-315","2022-01-26T03:14:07.000Z","32","2022-01-26T03:14:39.000Z","hz8xlmn1","-","finished","2022-01-26T03:14:39.000Z","","128","0.2","150","512","af","3","0.8502094766035286","0.5233130996877496","0.8615760767350009","0.510565772652626"
